Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_all_0_0_all	21207	kWd	0.45	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_all_0_0_all	21207	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	376244	kWd	834.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	376244	kWd	3208.00	Discards	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_70-99_0_0_all	376244	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
Norway	1	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_HC	-9	NA	3.12	Discards	R-Reported	Raised Discard
Denmark	2	Quarter	2024	lem.27.3a47d	27.4	TBB_CRU_16-31_0_0_all	-9	NA	0.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.4	TBB_CRU_16-31_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	TBB_CRU_16-31_0_0_all	-9	NA	0.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.4	TBB_CRU_16-31_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	TBB_CRU_16-31_0_0_all	-9	NA	53.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	TBB_CRU_16-31_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.4	TBB_CRU_16-31_0_0_all	-9	NA	0.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.4	TBB_CRU_16-31_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	300135	kWd	662.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	300135	kWd	147.57	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	300135	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	80173	kWd	124.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	80173	kWd	27.64	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	80173	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_All_0_0_All	399897	kWd	906.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_All_0_0_All	399897	kWd	201.96	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	SSC_DEF_All_0_0_All	399897	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	288824	kWd	335.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	288824	kWd	74.68	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	288824	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	177189	kWd	84.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	177189	kWd	18.72	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	177189	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	205900	kWd	324.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	205900	kWd	72.22	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	205900	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	118201	kWd	53.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	118201	kWd	11.81	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	118201	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	112496	kWd	305.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	112496	kWd	67.99	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	112496	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	14600	kWd	13.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	14600	kWd	2.90	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	14600	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	57962.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	174.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	0.00	BMS landing	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.7.d	OTM_DEF_70-99_0_0_all	36520	kWd	30.71	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.7.d	OTM_DEF_70-99_0_0_all	36520	kWd	6.85	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.7.d	OTM_DEF_70-99_0_0_all	9535	kWd	2.80	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.7.d	OTM_DEF_70-99_0_0_all	9535	kWd	0.62	Discards	R-Reported	Raised Discard
France	4	Quarter	2024	lem.27.3a47d	27.7.d	OTM_DEF_70-99_0_0_all	16642	kWd	9.50	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.7.d	OTM_DEF_70-99_0_0_all	16642	kWd	2.12	Discards	R-Reported	Raised Discard
France	3	Quarter	2024	lem.27.3a47d	27.7.d	OTM_DEF_70-99_0_0_all	21924	kWd	5.49	Landings	R-Reported	Imported
France	3	Quarter	2024	lem.27.3a47d	27.7.d	OTM_DEF_70-99_0_0_all	21924	kWd	1.22	Discards	R-Reported	Raised Discard
Denmark	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	2169.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	4189.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	1034.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	12.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	5068.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	11079	kWd	62.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	11079	kWd	13.82	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	11079	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	2035	kWd	1.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	2035	kWd	0.22	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	2035	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	51312	kWd	305.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	51312	kWd	0.00	Discards	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	51312	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	3885	kWd	5.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	3885	kWd	1.11	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	3885	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	74083	kWd	153.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	74083	kWd	34.11	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	74083	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	73946	kWd	828.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	73946	kWd	184.57	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	73946	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	4482	kWd	77.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	4482	kWd	17.16	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_>=120_0_0_all	4482	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	46759	kWd	602.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	46759	kWd	134.19	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0_all	46759	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	77240	kWd	285.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	77240	kWd	63.53	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	77240	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	26.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	64009.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	11594.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	0.00	BMS landing	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	30.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	94.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	136.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	41384.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	66.00	Discards	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	7917.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	21.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	40554.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	1579.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_90-119_0_0_all	-9	NA	0.00	BMS landing	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_IBC	1190	kWd	28.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_IBC	1190	kWd	6.24	Discards	R-Reported	Raised Discard
France	3	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_70-99_0_0	1089791	kWd	0.00	Discards	R-Reported	Imported
Norway	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	-9	NA	11.00	Landings	R-Reported	Imported
Norway	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	-9	NA	2.45	Discards	R-Reported	Raised Discard
Norway	2	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	-9	NA	148.00	Landings	R-Reported	Imported
Norway	2	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	-9	NA	32.99	Discards	R-Reported	Raised Discard
Norway	3	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	-9	NA	75.00	Landings	R-Reported	Imported
Norway	3	Quarter	2024	lem.27.3a47d	27.4.a	OTB_CRU_32-69_0_0_all	-9	NA	16.72	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_32-69_0_0_all	-9	NA	0.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.4	OTB_CRU_32-69_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_32-69_0_0_all	-9	NA	0.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_32-69_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_32-69_0_0_all	-9	NA	3.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_32-69_0_0_all	-9	NA	14.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	SDN_DEF_>=120_0_0_all	-9	NA	3935.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	SDN_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_32-69_0_0_all	-9	NA	3.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_32-69_0_0_all	-9	NA	6.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_32-69_0_0_all	-9	NA	0.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_CRU_32-69_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	SDN_DEF_>=120_0_0_all	-9	NA	6967.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.20	SDN_DEF_>=120_0_0_all	-9	NA	0.00	Discards	R-Reported	Imported
